정류장 번호,권종,거래건수
4034,어린이,2832
4034,어린이,624
4034,어린이,362
4034,일반,39836
4034,일반,13046
4034,일반,11181
4035,청소년,9329
4035,청소년,1396
4035,청소년,1838
4035,어린이,1770
4035,어린이,1476
4035,어린이,170
4035,일반,95323
4035,일반,19129
4036,일반,10101
4036,청소년,9257
4036,청소년,3092
4036,청소년,810
4036,어린이,420
4036,어린이,27
4036,어린이,2
4036,일반,30802
4036,일반,2654
4037,일반,992
4037,청소년,3612
4037,청소년,181
4037,청소년,91
4037,어린이,455
4037,어린이,62
4037,어린이,6
4037,일반,21354
4037,일반,5474
4038,일반,689
4038,청소년,2199
4038,청소년,210
4038,청소년,97
4038,어린이,69
4038,어린이,272
4039,어린이,6
4039,일반,1346
4039,일반,4767
4039,일반,187
4039,청소년,268
4039,청소년,545
4039,청소년,51
4040,어린이,173
4040,어린이,26
4040,어린이,1
4040,일반,11341
4040,일반,2273
4041,일반,178
4041,청소년,1152
4041,청소년,156
4041,청소년,20
4041,어린이,1343
4041,어린이,133
4041,어린이,18
4042,일반,69417
4042,일반,6744
4042,일반,1642
4042,청소년,9848
4042,청소년,404
4042,청소년,169
4043,어린이,1462
4043,어린이,532
4043,어린이,28
4043,일반,34588
4043,일반,14905
4043,일반,1682
4043,청소년,8769
4043,청소년,1057
4044,청소년,246
4044,어린이,6091
4044,어린이,413
4044,어린이,60
4044,일반,132794
4045,일반,9701
4045,일반,4725
4045,청소년,26909
4045,청소년,1417
4045,청소년,397
4045,어린이,3752
4045,어린이,912
4045,어린이,447
4045,일반,38590
4046,일반,15682
4046,일반,6712
4046,청소년,20094
4046,청소년,1524
4046,청소년,2362
4046,어린이,4
4046,어린이,23
4046,일반,167
4047,일반,246
4047,일반,2
4047,청소년,47
4047,청소년,17
4047,어린이,13
4048,어린이,6
4048,일반,947
4048,일반,181
4049,일반,9
4049,청소년,390
4049,청소년,34
4049,청소년,27
4049,일반,22
4049,일반,85
4049,일반,6
4049,청소년,1
4049,청소년,12
4050,청소년,1
4050,어린이,47
4050,일반,521
4050,일반,101
4050,일반,12
4050,청소년,8
4050,청소년,4
4050,어린이,3
4050,일반,2616
4051,일반,25
4051,청소년,47
4051,청소년,5
4051,어린이,104
4051,어린이,23
4052,일반,3924
4052,일반,969
4053,일반,17
4053,청소년,427
4053,청소년,33
4053,청소년,6
4053,어린이,32
4053,어린이,12
4053,일반,2511
4053,일반,903
4053,일반,15
4054,청소년,371
4054,청소년,28
4054,청소년,1
4054,일반,227
4054,일반,40
4054,일반,2
4054,어린이,1
4054,일반,9
4054,일반,22
4055,청소년,1
4055,일반,298
4055,일반,1
4055,청소년,5
4055,일반,39
4055,어린이,3
4055,어린이,4
4056,어린이,1
4056,일반,1845
4056,일반,1035
4056,일반,242
4056,청소년,70
4056,청소년,13
4056,어린이,6
4057,어린이,3
4057,일반,3646
4057,일반,533
4057,일반,32
4057,청소년,125
4057,청소년,8
4057,청소년,1
4057,어린이,41
4057,어린이,12
4058,일반,6584
4058,일반,3869
4058,일반,405
4058,청소년,370
4058,청소년,308
4058,청소년,18
4058,어린이,51
4058,어린이,18
4058,어린이,2
4059,일반,6192
4059,일반,5692
4059,일반,286
4059,청소년,800
4059,청소년,207
4059,청소년,20
4059,어린이,274
4059,어린이,141
4060,어린이,14
4060,일반,13378
4060,일반,24842
4060,일반,6463
4060,청소년,1735
4060,청소년,1592
4060,청소년,349
4060,어린이,1230
4061,어린이,551
4061,어린이,111
4061,일반,146310
4061,일반,53195
4061,일반,24703
4061,청소년,14780
4061,청소년,4062
4061,청소년,1960
4061,어린이,2349
4062,어린이,315
4062,어린이,228
4062,일반,184496
4062,일반,34508
4062,일반,31975
4062,청소년,18867
4062,청소년,2192
4062,청소년,2125
4062,어린이,4772
4063,어린이,3245
4063,어린이,1864
4063,일반,239430
4063,일반,54490
4063,일반,109659
4063,청소년,34719
4063,청소년,14853
4063,청소년,13853
4064,어린이,2307
4064,어린이,2362
4064,어린이,5493
4064,일반,49414
4064,일반,95060
4064,일반,83459
4064,청소년,9887
4064,청소년,12889
4065,청소년,24002
4065,어린이,2
4065,일반,1275
4065,일반,61
4065,일반,2
4065,청소년,1
4065,어린이,1
4065,어린이,1
4066,일반,1369
4066,일반,70
4066,청소년,7
4066,청소년,3
4066,어린이,998
4066,어린이,211
4066,어린이,11
4066,일반,32267
4066,일반,33734
4067,일반,1472
4067,청소년,2519
4067,청소년,1970
4067,청소년,106
4067,어린이,734
4067,어린이,67
4067,어린이,14
4067,일반,33482
4067,일반,10605
4068,일반,2294
4068,청소년,2899
4068,청소년,397
4068,청소년,261
4068,어린이,4126
4068,어린이,5
4068,일반,6461
4068,일반,112
4068,일반,751
4069,청소년,160
4069,청소년,23
4069,청소년,22
4069,어린이,276
4069,어린이,15
4069,어린이,1
4069,일반,99
4069,일반,966
4069,일반,25
4070,청소년,8
4070,청소년,15
4070,청소년,4
4070,어린이,3
4070,일반,61
4070,일반,239
4070,청소년,1
4070,청소년,1
4070,어린이,79
4071,일반,9532
4071,일반,19
4071,일반,2
4071,청소년,5
4071,일반,59
4071,일반,75
4071,청소년,1
4071,어린이,1
4071,일반,643
4072,일반,7
4072,일반,1
4072,일반,16
4072,일반,114
4072,어린이,1
4072,어린이,28
4072,일반,1281
4072,일반,191
4073,일반,50
4073,청소년,11
4073,청소년,8
4073,어린이,23
4073,어린이,4
4073,일반,1496
4073,일반,1308
4073,일반,9
4073,청소년,263
4074,청소년,11
4074,청소년,3
4074,어린이,25
4074,어린이,22
4074,일반,11998
4074,일반,1925
4074,일반,380
4074,청소년,244
4074,청소년,218
4075,청소년,11
4075,어린이,39
4075,어린이,4
4075,일반,3164
4075,일반,2510
4075,일반,61
4075,청소년,584
4075,청소년,107
4076,청소년,7
4076,어린이,4
4076,일반,13
4076,일반,273
4076,청소년,9
4076,어린이,574
4076,어린이,154
4076,어린이,21
4076,일반,8211
4077,일반,4962
4077,일반,4532
4077,청소년,321
4077,청소년,492
4077,청소년,171
4077,어린이,948
4077,어린이,26
4077,어린이,137
4077,일반,13951
4078,일반,3134
4078,일반,4511
4078,청소년,2483
4078,청소년,122
4078,청소년,952
4078,어린이,620
4078,어린이,14
4078,어린이,44
4078,일반,14668
4079,일반,2406
4079,일반,2487
4079,청소년,4227
4079,청소년,124
4079,청소년,536
4079,어린이,469
4079,어린이,100
4079,어린이,26
4079,일반,9096
4080,일반,4733
4080,일반,2158
4080,청소년,830
4080,청소년,592
4080,청소년,205
4080,일반,90
4080,일반,61
4080,일반,2
4080,청소년,5
4081,어린이,693
4081,어린이,64
4081,어린이,1
4081,일반,5936
4081,일반,5028
4081,일반,114
4081,청소년,4922
4082,청소년,371
4082,청소년,30
4082,어린이,217
4082,어린이,135
4082,어린이,5
4082,일반,3020
4082,일반,521
4082,일반,266
4082,청소년,3413
4083,청소년,123
4083,청소년,50
4083,어린이,3353
4083,어린이,23
4083,어린이,2
4083,일반,34787
4083,일반,5634
4084,일반,408
4084,청소년,13091
4084,청소년,129
4084,청소년,59
4084,어린이,699
4084,어린이,55
4084,일반,38337
4084,일반,2190
4084,일반,561
4085,청소년,2120
4085,청소년,544
4085,청소년,26
4085,어린이,81
4085,어린이,28
4085,어린이,1
4085,일반,11646
4085,일반,911
4085,일반,58
4086,청소년,367
4086,청소년,123
4086,청소년,8
4086,어린이,1149
4086,어린이,16
4087,어린이,1
4087,일반,17817
4087,일반,2937
4087,일반,158
4087,청소년,6458
4087,청소년,76
4087,청소년,13
4088,어린이,447
4088,어린이,117
4088,어린이,5
4089,일반,35613
4089,일반,6671
4089,일반,228
4089,청소년,2835
4089,청소년,280
4089,청소년,30
4089,어린이,254
4089,어린이,1
4089,일반,10248
4090,일반,167
4090,일반,68
4090,청소년,866
4090,청소년,2
4090,청소년,5
4090,어린이,1379
4090,어린이,58
4090,어린이,10
4090,일반,75835
4091,일반,2767
4091,일반,627
4091,청소년,7572
4091,청소년,205
4091,청소년,57
4091,어린이,1661
4091,어린이,78
4091,일반,20119
4092,일반,2061
4092,일반,113
4092,청소년,5448
4092,청소년,136
4092,청소년,19
4092,어린이,5
4092,어린이,2
4092,어린이,3
4092,일반,109
4093,일반,385
4093,일반,81
4093,청소년,40
4093,청소년,41
4093,청소년,14
4093,어린이,942
4093,어린이,1
4093,어린이,17
4093,일반,89278
4094,일반,216
4094,일반,1052
4094,청소년,6391
4094,청소년,9
4094,청소년,148
4094,어린이,41
4094,어린이,25
4094,어린이,4
4094,일반,2565
4095,일반,3950
4095,일반,491
4095,청소년,144
4095,청소년,84
4095,청소년,26
4095,어린이,273
4095,어린이,13
4095,어린이,7
4095,일반,81694
4096,일반,2113
4096,일반,1329
4096,청소년,4233
4096,청소년,133
4096,청소년,71
4096,어린이,1752
4096,어린이,146
4097,어린이,9
4097,일반,29842
4097,일반,4245
4097,일반,755
4097,청소년,25784
4097,청소년,405
4097,청소년,204
4098,어린이,1894
4098,어린이,80
4098,어린이,36
4098,일반,30542
4099,일반,3098
4099,일반,4254
4099,청소년,9733
4099,청소년,430
4099,청소년,323
4100,어린이,46
4100,어린이,3
4100,어린이,5
4101,일반,56646
4101,일반,848
4101,일반,1167
4101,청소년,468
4101,청소년,9
4101,청소년,41
4101,어린이,3
4101,일반,89
4102,일반,805
4102,일반,82
4102,청소년,3
4102,청소년,13
4102,어린이,2
4102,어린이,1
4102,일반,2451
4103,일반,632
4103,일반,9
4103,청소년,30
4103,청소년,5
4103,일반,2
4103,일반,21
4103,청소년,5
4103,어린이,51
4103,일반,128
4104,일반,16
4104,청소년,414
4104,어린이,1
4104,일반,24
4104,일반,2390
4104,일반,3
4104,청소년,1
4104,청소년,27
4104,어린이,2
4105,일반,586
4105,일반,486
4105,일반,6
4105,청소년,194
4105,청소년,20
4105,청소년,1
4105,어린이,23
4105,어린이,3
4105,일반,2218
4106,일반,458
4106,일반,26
4106,청소년,93
4106,청소년,28
4106,청소년,1
4106,일반,2
4106,일반,39
4106,청소년,5
4107,일반,378
4107,일반,5
4107,일반,1
4107,청소년,1
4107,청소년,1
4107,일반,3
4107,일반,53
4107,청소년,6
4107,일반,427
4108,일반,1
4108,일반,2
4108,청소년,21
4108,일반,126
4108,청소년,2
4108,일반,16
4108,일반,234
4108,청소년,1
4108,어린이,110
4109,어린이,29
4109,어린이,5
4109,일반,9809
4109,일반,4006
4109,일반,595
4109,청소년,1256
4109,청소년,218
4109,청소년,81
4109,어린이,80
4110,어린이,36
4110,어린이,7
4110,일반,8320
4110,일반,8709
4110,일반,371
4110,청소년,824
4110,청소년,344
4110,청소년,62
4110,어린이,5
4111,일반,536
4111,일반,5
4111,일반,5
4111,청소년,13
4111,어린이,2
4111,일반,1
4111,일반,109
4111,일반,2
4111,청소년,7
4112,일반,761
4112,일반,1
4112,청소년,42
4112,일반,9
4112,일반,9
4112,청소년,1
4112,어린이,1317
4112,어린이,96
4112,어린이,36
4113,일반,46749
4113,일반,3990
4113,일반,1039
4113,청소년,3898
4113,청소년,65
4113,청소년,31
4113,어린이,774
4113,어린이,147
4113,어린이,10
4114,일반,21960
4114,일반,6418
4114,일반,1661
4114,청소년,934
4114,청소년,245
4114,청소년,42
4114,어린이,153
4114,어린이,15
4115,어린이,1
4115,일반,4035
4115,일반,1213
4115,일반,228
4115,청소년,165
4115,청소년,108
4115,청소년,20
4116,어린이,70
4116,어린이,6
4116,일반,3204
4116,일반,1379
4116,일반,135
4116,청소년,287
4116,청소년,19
4116,청소년,6
4116,어린이,54
4117,어린이,2
4117,어린이,3
4117,일반,1762
4117,일반,826
4117,일반,635
4117,청소년,68
4117,청소년,28
4117,청소년,9
4117,어린이,77
4118,어린이,17
4118,어린이,1
4118,일반,5145
4118,일반,4093
4118,일반,111
4118,청소년,123
4118,청소년,44
4118,청소년,8
4118,어린이,211
4119,일반,2779
4119,청소년,8
4119,어린이,1
4119,일반,62
4119,일반,167
4119,청소년,2
4119,어린이,36
4119,어린이,37
4119,어린이,3
4120,일반,5130
4120,일반,7602
4120,일반,209
4120,청소년,162
4120,청소년,64
4120,청소년,18
4120,어린이,42
4121,어린이,21
4121,어린이,30
4121,일반,5714
4121,일반,2024
4121,일반,7169
4121,청소년,100
4122,청소년,59
4122,청소년,152
4122,어린이,1163
4122,어린이,375
4122,어린이,252
4122,일반,138404
4123,일반,26604
4123,일반,24089
4123,청소년,5552
4123,청소년,1747
4124,청소년,1163
4124,어린이,921
4124,어린이,304
4124,어린이,163
4124,일반,82808
4124,일반,38563
4124,일반,17189
4124,청소년,5680
4124,청소년,1783
4125,청소년,1035
4125,어린이,4
4125,어린이,7
4125,어린이,7
4125,일반,2119
4125,일반,423
4125,일반,1041
4125,청소년,21
4125,청소년,13
4126,청소년,38
4126,어린이,120
4126,어린이,6
4126,어린이,2
4126,일반,25608
4127,일반,2289
4127,일반,149
4127,청소년,2905
4128,청소년,39
4128,청소년,5
4128,어린이,14
4128,일반,99
4128,일반,2463
4128,일반,37
4128,청소년,17
4128,청소년,164
4129,어린이,40
4129,어린이,2
4129,일반,18822
4129,일반,20
4129,일반,59
4129,청소년,1275
4129,청소년,1
4130,어린이,3
4130,일반,123
4130,일반,1385
4130,청소년,9
4130,청소년,50
4130,어린이,58
4131,어린이,97
4131,어린이,1
4131,일반,11159
4131,일반,5115
4132,일반,134
4132,청소년,544
4132,청소년,1692
4132,청소년,7
4132,어린이,204
4132,어린이,165
4132,일반,22808
4132,일반,1181
4132,일반,202
4133,청소년,2899
4133,청소년,57
4133,청소년,14
4133,어린이,8
4133,일반,1612
4133,일반,4
4133,청소년,12
4133,어린이,6
4133,일반,12
4134,일반,67
4134,어린이,1
4134,일반,24
4134,청소년,1
4134,일반,1
4134,청소년,1
4134,어린이,1
4134,일반,2144
4134,일반,32
4135,일반,26
4135,청소년,74
4135,청소년,3
4135,어린이,1
4135,일반,47
4135,일반,512
4135,일반,2
4135,청소년,5
4135,청소년,5
4136,어린이,839
4136,어린이,145
4136,어린이,22
4136,일반,36810
4136,일반,8870
4136,일반,3574
4136,청소년,5239
4136,청소년,590
4136,청소년,235
4137,어린이,925
4137,어린이,192
4137,어린이,10
4137,일반,13848
4137,일반,11041
4137,일반,889
4137,청소년,3187
4137,청소년,656
4137,청소년,121
4138,어린이,4863
4138,어린이,22
4138,어린이,17
4138,일반,74642
4138,일반,3461
4138,일반,2038
4139,청소년,17305
4139,청소년,183
4139,청소년,182
4139,어린이,358
